transaction_id,user_id,amount,timestamp,country,state,location,device,payment_method,is_local,is_out_of_state,is_international,state_risk_level,international_risk_level,prev_transactions_24h,avg_amount_30d,transaction_hour,is_weekend,amount_to_avg_ratio,risk_score,fraud_score,label,is_high_amount,is_business_hours,is_suspicious_time
3d503d350520,9043237,246.88,2025-04-05T21:56:22.304129,FR,,FR,Android,Net Banking,0,0,1,0,2,0,15764.65,21,1,0.02,81,8,0,0,0,0
547a6daae6f0,8131340,452.83,2025-05-02T21:20:42.304141,IN,Maharashtra,"Maharashtra, India",Android,UPI,0,1,0,2,0,0,3469.99,21,0,0.13,28,3,0,0,0,0
bf19a3495bd0,2078420,48.76,2025-05-26T22:09:55.304152,IN,Tamil Nadu,"Tamil Nadu, India",iOS,Credit Card,0,1,0,1,0,0,2499.64,22,0,0.02,37,3,0,0,0,0
47b15d258ca0,1179450,33.35,2025-04-03T00:09:35.304164,IN,Karnataka,"Karnataka, India",Android,Credit Card,1,0,0,0,0,0,2023.64,0,0,0.02,0,0,0,0,0,0
eee0cd3d67bd,8325243,80.1,2025-05-12T14:34:37.304175,IN,Maharashtra,"Maharashtra, India",Android,Credit Card,0,1,0,2,0,0,3389.46,14,0,0.02,26,3,0,0,1,0
2c353d0eb8d3,1384742,104.6,2025-05-07T22:15:51.304186,IN,Karnataka,"Karnataka, India",iOS,Debit Card,1,0,0,0,0,2,1295.64,22,0,0.08,6,1,0,0,0,0
19448b783e2c,5345796,82.08,2025-04-26T05:22:20.304198,IN,Delhi,"Delhi, India",Android,Debit Card,0,1,0,2,0,0,1508.27,5,1,0.05,54,5,0,0,0,1
46973c5f03d2,9642390,276.56,2025-04-30T18:07:59.304208,CA,,CA,iOS,Credit Card,0,0,1,0,2,0,13737.6,18,0,0.02,59,6,0,0,0,0
295de14194a1,6468322,182.86,2025-05-18T22:21:52.304219,GB,,GB,iOS,Credit Card,0,0,1,0,2,0,17048.33,22,1,0.01,85,8,1,0,0,0
253e1baee2ae,8227579,18.64,2025-04-29T03:42:45.304231,IN,Gujarat,"Gujarat, India",iOS,Net Banking,0,1,0,2,0,0,3495.73,3,0,0.01,46,5,0,0,0,1
05d879eba959,9205411,25.69,2025-04-13T05:14:05.304243,IN,Karnataka,"Karnataka, India",Android,Credit Card,1,0,0,0,0,1,608.02,5,1,0.04,24,2,0,0,0,1
09f065e5a8e0,1238096,160.56,2025-04-22T10:23:17.304254,IN,Karnataka,"Karnataka, India",Android,Debit Card,1,0,0,0,0,1,1868.18,10,0,0.09,0,0,0,0,1,0
93592c520848,4737994,113.82,2025-05-28T17:23:22.304266,IN,Karnataka,"Karnataka, India",iOS,Debit Card,1,0,0,0,0,2,1744.7,17,0,0.07,0,0,0,0,1,0
1ca3acfef433,7660192,303.33,2025-05-01T17:49:27.304276,IN,Delhi,"Delhi, India",Android,Net Banking,0,1,0,2,0,1,3541.8,17,0,0.09,33,3,0,0,1,0
d7ee69ca4842,7485923,0.47,2025-05-14T22:37:43.304287,IN,Delhi,"Delhi, India",Android,Wallet,0,1,0,2,0,1,4191.08,22,0,0.0,32,4,0,0,0,0
807347ca5587,1620424,4.86,2025-05-25T21:54:02.304310,IN,West Bengal,"West Bengal, India",iOS,Net Banking,0,1,0,3,0,1,4712.45,21,1,0.0,41,4,0,0,0,0
1e3a7ccd17d9,3963248,278.16,2025-04-27T19:54:57.304322,IN,Maharashtra,"Maharashtra, India",Android,Net Banking,0,1,0,2,0,0,505.2,19,1,0.55,30,3,0,0,0,0
27d25e3605b8,9115776,8.04,2025-05-26T16:02:17.304335,IN,Uttar Pradesh,"Uttar Pradesh, India",Android,Credit Card,0,1,0,3,0,0,6193.98,16,0,0.0,42,4,0,0,1,0
526025a2bd85,9015356,21.87,2025-04-07T15:25:51.304345,IN,Karnataka,"Karnataka, India",Android,Debit Card,1,0,0,0,0,0,3413.23,15,0,0.01,0,0,0,0,1,0
78b35c7f57e5,2204808,391.7,2025-05-26T14:19:51.304357,IN,Karnataka,"Karnataka, India",Android,Debit Card,1,0,0,0,0,3,1771.02,14,0,0.22,3,0,0,0,1,0
8bc73bb5ca3a,4872852,24.87,2025-03-30T05:00:13.304367,IN,Karnataka,"Karnataka, India",Android,UPI,1,0,0,0,0,0,868.7,5,1,0.03,14,2,0,0,0,1
988db4542e24,2534154,50.36,2025-04-08T13:52:24.304382,IN,Karnataka,"Karnataka, India",Android,Debit Card,1,0,0,0,0,1,2536.0,13,0,0.02,2,0,0,0,1,0
493946f59b86,9586779,94.7,2025-05-16T02:48:57.304393,SG,,SG,Android,Credit Card,0,0,1,0,2,0,24918.53,2,0,0.0,88,8,1,0,0,1
0b2319e07135,8791257,67.39,2025-04-09T08:10:54.304406,IN,Karnataka,"Karnataka, India",Android,Debit Card,1,0,0,0,0,2,1588.1,8,0,0.04,3,0,0,0,0,0
ab561873c824,1843881,10.97,2025-04-14T20:52:49.304418,IN,Karnataka,"Karnataka, India",macOS,Debit Card,1,0,0,0,0,3,1543.1,20,0,0.01,2,0,0,0,0,0
1f51dd54a003,8902991,74.88,2025-04-28T04:54:51.304429,IN,Uttar Pradesh,"Uttar Pradesh, India",iOS,Net Banking,0,1,0,3,0,2,4841.99,4,0,0.02,65,6,0,0,0,1
b0430071c514,6372194,680.16,2025-05-09T14:07:55.304440,CA,,CA,iOS,Debit Card,0,0,1,0,2,0,0.0,14,0,680.16,45,5,0,0,1,0
ac92e189712d,4302285,1834.37,2025-05-09T18:54:59.304452,IN,Maharashtra,"Maharashtra, India",Windows,Debit Card,0,1,0,2,0,2,3964.55,18,0,0.46,28,3,0,0,0,0
31d7958258ec,9129786,1315.3,2025-05-10T17:31:25.304463,GB,,GB,iOS,Credit Card,0,0,1,0,2,0,42289.37,17,1,0.03,71,7,1,0,1,0
33b53f49034d,6386137,88.07,2025-05-20T11:32:58.304475,IN,Karnataka,"Karnataka, India",Android,Net Banking,1,0,0,0,0,2,2072.84,11,0,0.04,0,0,0,0,1,0
4ca6afc1f8a5,8472458,44.81,2025-04-12T11:53:52.304486,IN,Karnataka,"Karnataka, India",Android,UPI,1,0,0,0,0,2,2271.72,11,1,0.02,8,0,0,0,1,0
5ff2a5b690d0,4320903,1542.73,2025-05-22T07:20:12.304503,GB,,GB,iOS,Credit Card,0,0,1,0,2,0,24639.09,7,0,0.06,78,7,1,0,0,0
d40dea7abf59,3362575,58.7,2025-04-04T07:04:18.304514,JP,,JP,iOS,Debit Card,0,0,1,0,3,0,17294.7,7,0,0.0,69,7,1,0,0,0
efe829271f87,3406303,4117.29,2025-05-29T04:16:36.304526,JP,,JP,Android,Credit Card,0,0,1,0,3,1,22206.9,4,0,0.19,83,9,1,0,0,1
a2f857df0328,8362595,16.67,2025-03-31T07:51:15.304537,IN,Karnataka,"Karnataka, India",Android,Debit Card,1,0,0,0,0,2,2713.54,7,0,0.01,2,1,0,0,0,0
55e38b502ca9,4124179,80.1,2025-04-08T11:39:39.304548,IN,Karnataka,"Karnataka, India",Android,Credit Card,1,0,0,0,0,2,854.3,11,0,0.09,0,0,0,0,1,0
d899cc4e1eb1,9559669,125.66,2025-05-20T13:49:49.304559,IN,Telangana,"Telangana, India",Android,Credit Card,0,1,0,1,0,1,4460.85,13,0,0.03,13,2,0,0,1,0
17721d2afec3,5998752,86.24,2025-04-16T14:12:26.304571,IN,Uttar Pradesh,"Uttar Pradesh, India",Android,UPI,0,1,0,3,0,0,4222.19,14,0,0.02,33,4,0,0,1,0
34ec58d6e82d,4399992,19.19,2025-04-12T04:09:08.304582,IN,Karnataka,"Karnataka, India",Android,Debit Card,1,0,0,0,0,2,1890.89,4,1,0.01,16,2,0,0,0,1
67d00f2e91f8,2907335,15.78,2025-04-10T20:55:59.304593,IN,Kerala,"Kerala, India",Android,Debit Card,0,1,0,1,0,2,4299.21,20,0,0.0,19,2,0,0,0,0
6eaf3869a431,4753230,58.11,2025-04-16T06:44:09.304603,IN,Maharashtra,"Maharashtra, India",macOS,UPI,0,1,0,2,0,1,3204.5,6,0,0.02,50,5,0,0,0,0
054f03e77cab,4972817,179.12,2025-04-28T07:02:10.304614,IN,Bihar,"Bihar, India",Android,UPI,0,1,0,3,0,2,5149.91,7,0,0.03,52,5,0,0,0,0
e825c82dbf11,9480624,54.6,2025-05-23T08:59:09.304624,IN,Gujarat,"Gujarat, India",Android,Credit Card,0,1,0,2,0,1,5173.4,8,0,0.01,31,3,0,0,0,0
aa6fe1159322,3348892,45.43,2025-05-24T11:41:23.304634,IN,Karnataka,"Karnataka, India",Android,Debit Card,1,0,0,0,0,2,1852.48,11,1,0.02,8,0,0,0,1,0
82ce316c2c34,9006757,541.42,2025-04-18T23:58:01.304646,IN,Uttar Pradesh,"Uttar Pradesh, India",macOS,Debit Card,0,1,0,3,0,1,6534.76,23,0,0.08,55,5,0,0,0,0
342c2c85bb62,5029131,121.88,2025-04-16T02:04:24.304658,IN,Karnataka,"Karnataka, India",Android,Credit Card,1,0,0,0,0,4,2237.8,2,0,0.05,34,3,0,0,0,1
c1302d14f8dc,2764975,1381.69,2025-04-05T06:47:36.304668,IN,Karnataka,"Karnataka, India",Android,Credit Card,1,0,0,0,0,0,1999.57,6,1,0.69,9,1,1,0,0,0
cc0d3dd69a40,4191568,16.18,2025-05-27T05:41:44.304679,IN,Maharashtra,"Maharashtra, India",Android,Credit Card,0,1,0,2,0,0,5509.82,5,0,0.0,52,5,0,0,0,1
303110e8abc8,5861974,393.4,2025-05-11T23:27:03.304693,IN,Delhi,"Delhi, India",Android,Net Banking,0,1,0,2,0,1,5418.96,23,1,0.07,33,4,0,0,0,0
3aba342fe45f,7135873,515.53,2025-05-13T02:27:54.304715,US,,US,iOS,Credit Card,0,0,1,0,2,1,10756.23,2,0,0.05,80,8,1,0,0,1
e57305ca09f3,1512873,48.57,2025-04-24T11:51:01.304728,IN,Karnataka,"Karnataka, India",iOS,Debit Card,1,0,0,0,0,1,3349.92,11,0,0.01,0,0,0,0,1,0
5d423901c4f8,5487120,46.13,2025-05-18T07:27:59.304740,US,,US,Android,Debit Card,0,0,1,0,2,0,26866.13,7,1,0.0,68,7,1,0,0,0
fe6cd2ef5da3,3231019,196.48,2025-04-14T05:43:05.304751,IN,Maharashtra,"Maharashtra, India",Android,Net Banking,0,1,0,2,0,1,1157.78,5,0,0.17,58,5,0,0,0,1
12853c2d8990,8027923,42.49,2025-04-11T07:05:43.304763,IN,Gujarat,"Gujarat, India",Android,Credit Card,0,1,0,2,0,1,6757.47,7,0,0.01,46,4,0,0,0,0
5305d7f7f3a8,3897438,207.59,2025-04-28T09:21:55.304775,IN,Rajasthan,"Rajasthan, India",Android,Credit Card,0,1,0,3,0,0,0.0,9,0,207.59,33,4,0,0,1,0
d324815dae80,2773147,62.38,2025-04-08T01:33:58.304787,IN,Karnataka,"Karnataka, India",Android,Debit Card,1,0,0,0,0,6,1197.91,1,0,0.05,34,4,0,0,0,1
8b6da245a1ed,8628354,2385.5,2025-05-10T08:36:07.304798,FR,,FR,Android,Credit Card,0,0,1,0,2,0,0.0,8,1,2385.5,69,7,1,0,0,0
459d3cede30b,8139496,128.81,2025-04-01T02:19:22.304810,DE,,DE,iOS,Credit Card,0,0,1,0,2,0,31015.99,2,0,0.0,80,8,1,0,0,1
7b2d734d7679,8352715,3694.0,2025-04-11T16:32:29.304821,US,,US,Android,Credit Card,0,0,1,0,2,0,21126.54,16,0,0.17,58,6,0,0,1,0
998e91518a49,5798339,123.0,2025-03-30T10:07:13.304833,US,,US,iOS,Net Banking,0,0,1,0,2,2,20853.46,10,1,0.01,82,8,1,0,1,0
b30d74a1f257,1419898,147.64,2025-04-03T11:00:20.304844,IN,Uttar Pradesh,"Uttar Pradesh, India",Android,Net Banking,0,1,0,3,0,1,3574.65,11,0,0.04,40,4,0,0,1,0
3f874f608b86,9616340,17.01,2025-05-26T21:34:02.304857,IN,Karnataka,"Karnataka, India",Android,Debit Card,1,0,0,0,0,2,2699.43,21,0,0.01,0,0,0,0,0,0
509c82bff4bd,4532171,200.11,2025-05-07T02:46:52.304869,JP,,JP,Android,Credit Card,0,0,1,0,3,0,13849.12,2,0,0.01,97,9,1,0,0,1
2134ea857fd6,6797601,26.15,2025-03-30T19:44:32.304882,IN,Karnataka,"Karnataka, India",Android,Debit Card,1,0,0,0,0,1,2607.87,19,1,0.01,0,0,0,0,0,0
8540ec5fea5b,3331785,3338.63,2025-05-22T05:29:28.304895,SG,,SG,Android,Debit Card,0,0,1,0,2,0,10262.18,5,0,0.33,72,7,1,0,0,1
fad0e94a951c,5157510,58.23,2025-05-07T04:23:18.304907,IN,Delhi,"Delhi, India",Android,UPI,0,1,0,2,0,0,3510.35,4,0,0.02,42,5,0,0,0,1
74e2106541cf,3995301,73.2,2025-05-01T23:53:05.304919,IN,Gujarat,"Gujarat, India",Android,Net Banking,0,1,0,2,0,0,6045.9,23,0,0.01,47,4,0,0,0,0
1c721e8b76ca,9102173,262.59,2025-04-17T00:36:19.304931,IN,Tamil Nadu,"Tamil Nadu, India",Android,UPI,0,1,0,1,0,1,2020.04,0,0,0.13,26,2,0,0,0,0
5e7bd4ddac13,3277041,83.69,2025-04-25T16:33:29.304943,IN,Maharashtra,"Maharashtra, India",iOS,Debit Card,0,1,0,2,0,0,5686.79,16,0,0.01,38,3,0,0,1,0
88186a9dea61,7786621,18.81,2025-04-27T18:25:35.304954,IN,Karnataka,"Karnataka, India",Android,Net Banking,1,0,0,0,0,1,663.12,18,1,0.03,3,0,0,0,0,0
96e8315c4147,9176301,629.24,2025-04-08T23:16:55.304966,IN,West Bengal,"West Bengal, India",iOS,Credit Card,0,1,0,3,0,1,3957.16,23,0,0.16,56,5,0,0,0,0
bd6b8526d584,3674852,72.29,2025-04-13T00:57:35.304977,IN,Gujarat,"Gujarat, India",iOS,Credit Card,0,1,0,2,0,1,4850.88,0,1,0.01,31,3,1,0,0,0
2b9bb7141931,6397686,7.16,2025-04-08T08:42:13.304988,IN,Uttar Pradesh,"Uttar Pradesh, India",Android,Debit Card,0,1,0,3,0,1,7319.52,8,0,0.0,47,4,0,0,0,0
807b823594eb,3702272,192.22,2025-04-07T23:19:32.305000,CA,,CA,iOS,Credit Card,0,0,1,0,2,0,25349.86,23,0,0.01,76,7,1,0,0,0
30c34fabbb44,7632950,693.4,2025-04-05T16:48:00.305012,US,,US,Android,Credit Card,0,0,1,0,2,0,25359.45,16,1,0.03,64,7,1,0,1,0
bb5146955d08,7952031,19.44,2025-04-01T06:57:04.305023,IN,Gujarat,"Gujarat, India",iOS,UPI,0,1,0,2,0,0,7037.9,6,0,0.0,40,4,0,0,0,0
6b766d923356,7808357,36.58,2025-04-28T11:01:34.305035,AU,,AU,Android,Debit Card,0,0,1,0,2,0,12197.71,11,0,0.0,43,5,0,0,1,0
6b3d6e40a399,3545125,1605.49,2025-04-26T05:53:40.305046,JP,,JP,Android,Debit Card,0,0,1,0,3,0,48290.52,5,1,0.03,97,9,1,0,0,1
da47c8e7bd96,7309185,68.97,2025-05-05T09:36:42.305057,IN,Tamil Nadu,"Tamil Nadu, India",Android,Net Banking,0,1,0,1,0,0,4154.99,9,0,0.02,17,2,0,0,1,0
380da05fe212,3167958,753.99,2025-05-03T08:49:46.305068,CN,,CN,Windows,Credit Card,0,0,1,0,4,0,8015.36,8,1,0.09,96,9,1,0,0,0
553a9755e4ba,6349021,83.97,2025-05-11T15:33:45.305079,IN,Maharashtra,"Maharashtra, India",iOS,Credit Card,0,1,0,2,0,1,4275.13,15,1,0.02,38,3,0,0,1,0
2d9a841639c6,3844295,53.27,2025-04-16T10:25:34.305090,IN,Karnataka,"Karnataka, India",Android,Debit Card,1,0,0,0,0,5,2052.08,10,0,0.03,11,1,0,0,1,0
28424f281562,7823691,85.99,2025-05-27T21:41:07.305101,IN,Gujarat,"Gujarat, India",Android,Debit Card,0,1,0,2,0,2,2383.37,21,0,0.04,27,3,0,0,0,0
1798207134fb,2961374,131.77,2025-05-26T04:28:58.305120,US,,US,iOS,Credit Card,0,0,1,0,2,1,15755.65,4,0,0.01,82,8,1,0,0,1
d0e2835c65c1,8301908,4.34,2025-05-20T17:21:39.305132,IN,Kerala,"Kerala, India",Android,Debit Card,0,1,0,1,0,0,2083.37,17,0,0.0,13,2,0,0,1,0
0056cfb2903d,2607490,15.09,2025-04-30T09:38:34.305144,IN,Karnataka,"Karnataka, India",Android,Net Banking,1,0,0,0,0,0,1756.04,9,0,0.01,2,0,0,0,1,0
6066dee56b92,3964454,3886.63,2025-05-09T09:22:07.305156,AU,,AU,iOS,Debit Card,0,0,1,0,2,0,8021.82,9,0,0.48,44,5,0,0,1,0
4169f617b5ea,5130884,140.52,2025-04-06T17:59:14.305168,IN,Karnataka,"Karnataka, India",Android,Debit Card,1,0,0,0,0,1,1267.07,17,1,0.11,5,0,0,0,1,0
cbb95cc7dcc6,1399450,29.78,2025-04-12T03:07:08.305180,IN,Karnataka,"Karnataka, India",Android,Credit Card,1,0,0,0,0,2,2098.44,3,1,0.01,15,2,0,0,0,1
4dc981c66add,8178034,480.52,2025-04-29T23:55:51.305192,US,,US,Android,Credit Card,0,0,1,0,2,0,18591.21,23,0,0.03,78,7,1,0,0,0
7a33f7bcaf1a,6974039,259.62,2025-05-22T06:17:37.305203,IN,Karnataka,"Karnataka, India",iOS,Debit Card,1,0,0,0,0,2,2178.4,6,0,0.12,17,1,0,0,0,0
db929a68c70f,1716602,83.45,2025-04-27T21:46:48.305215,IN,Maharashtra,"Maharashtra, India",Android,Net Banking,0,1,0,2,0,2,4364.26,21,1,0.02,28,3,0,0,0,0
fb355249e4d8,3280981,1665.28,2025-05-21T21:42:10.305232,AU,,AU,Windows,Debit Card,0,0,1,0,2,1,29502.64,21,0,0.06,52,5,0,0,0,0
e0b94daa5310,4289724,21.11,2025-05-09T01:12:17.305244,IN,Karnataka,"Karnataka, India",iOS,UPI,1,0,0,0,0,2,2265.61,1,0,0.01,12,2,0,0,0,1
36e176b9f1da,8784892,26.8,2025-05-10T11:32:05.305255,IN,Karnataka,"Karnataka, India",Android,Debit Card,1,0,0,0,0,1,2008.24,11,1,0.01,1,0,0,0,1,0
83d5e06281de,9915844,516.48,2025-04-19T23:48:11.305266,IN,Rajasthan,"Rajasthan, India",Android,Debit Card,0,1,0,3,0,0,2283.96,23,1,0.23,52,5,0,0,0,0
e0c26c02b6c9,4999393,75.33,2025-05-04T00:40:11.305279,GB,,GB,Android,Credit Card,0,0,1,0,2,1,8266.09,0,1,0.01,70,7,1,0,0,0
672f6335a66f,1828954,513.77,2025-05-09T12:17:46.305292,CA,,CA,Android,Credit Card,0,0,1,0,2,0,10579.55,12,0,0.05,66,6,0,0,1,0
0f97a7ac0a32,5139192,45.99,2025-04-27T21:33:56.305303,IN,Karnataka,"Karnataka, India",macOS,Credit Card,1,0,0,0,0,5,2488.63,21,1,0.02,4,1,0,0,0,0
63d39ba26fb9,7337000,20.88,2025-04-09T12:52:27.305315,IN,Karnataka,"Karnataka, India",Android,Wallet,1,0,0,0,0,2,2186.32,12,0,0.01,2,0,0,0,1,0
b61383c45a05,5290529,896.48,2025-05-20T21:02:01.305326,JP,,JP,iOS,Credit Card,0,0,1,0,3,0,27681.72,21,0,0.03,68,7,1,0,0,0
37f912bed1b8,8597731,312.58,2025-05-03T07:25:01.305338,US,,US,Android,Credit Card,0,0,1,0,2,1,10853.02,7,1,0.03,80,8,1,0,0,0
20cb6d78c330,9884553,62.2,2025-04-02T09:48:21.305349,IN,Rajasthan,"Rajasthan, India",Android,Credit Card,0,1,0,3,0,1,5575.34,9,0,0.01,34,4,0,0,1,0
52cbbe98be09,5280675,15.76,2025-04-04T05:34:11.305361,IN,Karnataka,"Karnataka, India",Android,Debit Card,1,0,0,0,0,3,2447.68,5,0,0.01,14,2,0,0,0,1
b9adad3bf900,5750819,10.69,2025-04-09T15:02:33.305372,IN,West Bengal,"West Bengal, India",Android,Credit Card,0,1,0,3,0,0,6022.0,15,0,0.0,34,4,0,0,1,0
0bd402898462,2116232,22.32,2025-04-05T22:25:45.305384,IN,Karnataka,"Karnataka, India",Android,UPI,1,0,0,0,0,1,1477.72,22,1,0.02,8,1,0,0,0,0
7b121b3d1fbc,3199359,112.25,2025-04-18T08:22:07.305396,SG,,SG,iOS,Wallet,0,0,1,0,2,1,10254.46,8,0,0.01,50,5,0,0,0,0
75b46caa87d7,8429631,65.71,2025-04-01T16:18:18.305407,IN,West Bengal,"West Bengal, India",Android,Net Banking,0,1,0,3,0,1,4880.18,16,0,0.01,34,4,0,0,1,0
8d352644be80,3428013,17.53,2025-04-26T19:33:37.305419,IN,Gujarat,"Gujarat, India",Android,Debit Card,0,1,0,2,0,0,5051.63,19,1,0.0,27,3,0,0,0,0
37f482db20d0,2169370,35.28,2025-05-12T16:30:55.305430,IN,Delhi,"Delhi, India",Android,Debit Card,0,1,0,2,0,0,3919.12,16,0,0.01,27,3,0,0,1,0
de9023b17683,7596559,58.39,2025-04-15T18:27:40.305441,IN,Maharashtra,"Maharashtra, India",Android,Debit Card,0,1,0,2,0,0,1562.08,18,0,0.04,30,3,0,0,0,0
83aaf266b884,9217067,786.03,2025-05-13T10:26:59.305452,FR,,FR,iOS,Debit Card,0,0,1,0,2,0,8169.26,10,0,0.1,53,5,0,0,1,0
3eb044cf2f1f,5333045,136.95,2025-04-21T09:03:49.305463,IN,Rajasthan,"Rajasthan, India",iOS,Credit Card,0,1,0,3,0,1,5312.87,9,0,0.03,44,4,0,0,1,0
f81ad258a3fa,7860367,2465.18,2025-04-14T01:34:43.305474,CA,,CA,Android,Debit Card,0,0,1,0,2,0,36438.0,1,0,0.07,78,7,1,0,0,1
c44f13d1b74d,5618876,28.22,2025-04-20T20:51:33.305486,IN,Karnataka,"Karnataka, India",Android,Debit Card,1,0,0,0,0,3,1307.78,20,1,0.02,0,0,0,0,0,0
68eec4bd9bb3,8473911,546.17,2025-05-11T08:33:16.305503,IN,Karnataka,"Karnataka, India",Android,Credit Card,1,0,0,0,0,0,2223.99,8,1,0.25,6,0,0,0,0,0
c489fb5b7aa0,2309109,150.21,2025-05-20T04:10:40.305516,IN,Maharashtra,"Maharashtra, India",iOS,Credit Card,0,1,0,2,0,2,6260.22,4,0,0.02,42,5,0,0,0,1
1f1f012498cb,5237807,59.96,2025-04-15T05:35:45.305534,IN,Karnataka,"Karnataka, India",iOS,Credit Card,1,0,0,0,0,1,2803.12,5,0,0.02,26,2,0,0,0,1
6722bd1e49b6,8497436,870.91,2025-05-12T19:39:56.305548,DE,,DE,Windows,Credit Card,0,0,1,0,2,1,18701.94,19,0,0.05,67,6,0,0,0,0
4dc0e3f84083,3303809,168.89,2025-04-16T22:32:01.305561,IN,Karnataka,"Karnataka, India",Android,Credit Card,1,0,0,0,0,2,4092.85,22,0,0.04,5,1,0,0,0,0
398fa1a08c01,7332191,513.46,2025-05-17T22:03:38.305573,US,,US,Android,UPI,0,0,1,0,2,0,30867.54,22,1,0.02,94,9,1,0,0,0
ab9ccb314779,5958169,197.11,2025-05-28T03:26:39.305585,IN,Telangana,"Telangana, India",iOS,UPI,0,1,0,1,0,0,3825.29,3,0,0.05,33,4,0,0,0,1
a9908fe3f120,6315396,26.04,2025-05-07T12:03:52.305597,IN,Karnataka,"Karnataka, India",Android,UPI,1,0,0,0,0,2,1078.7,12,0,0.02,0,0,0,0,1,0
45d269d0ace4,2162125,133.75,2025-04-25T19:08:43.305609,IN,Uttar Pradesh,"Uttar Pradesh, India",Android,Credit Card,0,1,0,3,0,0,5334.68,19,0,0.03,45,4,0,0,0,0
34da01aefe70,1828954,3778.19,2025-05-20T05:30:18.305620,CN,,CN,iOS,Credit Card,0,0,1,0,4,0,30114.25,5,0,0.13,100,10,1,0,0,1
2d753faed850,8637557,1925.33,2025-05-18T02:38:27.305632,US,,US,Android,Credit Card,0,0,1,0,2,0,19625.89,2,1,0.1,89,9,1,0,0,1
1ccc0f517ce4,4688080,200.94,2025-05-04T03:34:49.305644,IN,Karnataka,"Karnataka, India",Android,Debit Card,1,0,0,0,0,2,2584.92,3,1,0.08,26,2,0,0,0,1
e662ebfd9f39,4991781,104.89,2025-05-14T15:46:10.305656,AU,,AU,Android,Credit Card,0,0,1,0,2,0,20403.8,15,0,0.01,66,6,0,0,1,0
c82f059d8f78,7300885,239.49,2025-05-12T10:32:42.305667,IN,Karnataka,"Karnataka, India",macOS,UPI,1,0,0,0,0,3,1356.72,10,0,0.18,9,1,0,0,1,0
d59cdc3c0ab1,5631378,38.97,2025-04-25T06:00:26.305678,IN,Kerala,"Kerala, India",Android,Credit Card,0,1,0,1,0,0,3485.95,6,0,0.01,26,3,0,0,0,0
3c55588efbde,8872868,306.29,2025-05-26T18:16:44.305690,IN,Maharashtra,"Maharashtra, India",Android,Net Banking,0,1,0,2,0,2,3425.91,18,0,0.09,32,3,0,0,0,0
62152b2c3db1,3483562,67.26,2025-05-18T19:59:55.305701,IN,Maharashtra,"Maharashtra, India",Android,Credit Card,0,1,0,2,0,1,1626.16,19,1,0.04,31,3,0,0,0,0
f32ab72d2f23,7547081,164.7,2025-05-26T22:38:36.305711,IN,Delhi,"Delhi, India",iOS,Credit Card,0,1,0,2,0,0,8646.62,22,0,0.02,34,4,0,0,0,0
5fc75ee7e14e,5344983,32.97,2025-04-03T06:01:39.305723,IN,Rajasthan,"Rajasthan, India",Android,UPI,0,1,0,3,0,2,4190.21,6,0,0.01,58,5,0,0,0,0
520d0190a343,2640188,11.65,2025-05-16T09:10:22.305736,IN,Delhi,"Delhi, India",iOS,Credit Card,0,1,0,2,0,2,4258.34,9,0,0.0,37,3,0,0,1,0
4efb91b69117,3850266,93.28,2025-04-17T00:03:47.305748,IN,Madhya Pradesh,"Madhya Pradesh, India",Android,Net Banking,0,1,0,0,0,3,5376.69,0,0,0.02,9,1,0,0,0,0
047c813e6fbc,5880787,150.96,2025-04-12T07:19:24.305760,IN,Karnataka,"Karnataka, India",iOS,Credit Card,1,0,0,0,0,2,2132.42,7,1,0.07,5,1,0,0,0,0
48dc3ffde8fb,8821807,130.56,2025-05-28T16:48:33.305772,IN,Gujarat,"Gujarat, India",Android,Wallet,0,1,0,2,0,0,3483.82,16,0,0.04,28,3,0,0,1,0
b4868e86e38a,6129465,62.92,2025-05-05T03:13:18.305784,IN,Karnataka,"Karnataka, India",Android,Credit Card,1,0,0,0,0,3,1650.04,3,0,0.04,12,2,0,0,0,1
f62c65a5d634,4228212,39.19,2025-04-23T13:08:50.305795,IN,Uttar Pradesh,"Uttar Pradesh, India",Windows,Net Banking,0,1,0,3,0,2,4947.95,13,0,0.01,40,4,0,0,1,0
52982a7cab08,5925233,6.45,2025-05-21T01:04:57.305806,IN,Uttar Pradesh,"Uttar Pradesh, India",Android,Wallet,0,1,0,3,0,0,3587.61,1,0,0.0,66,6,0,0,0,1
735212e7e158,3840207,85.33,2025-03-30T05:16:10.305818,IN,Karnataka,"Karnataka, India",Android,Credit Card,1,0,0,0,0,4,3820.36,5,1,0.02,25,3,0,0,0,1
ec95c5ece366,9139586,37.54,2025-05-28T21:03:03.305900,IN,Kerala,"Kerala, India",Android,UPI,0,1,0,1,0,1,5907.87,21,0,0.01,27,2,0,0,0,0
7d01a55f7ad9,1893392,66.04,2025-05-18T05:26:40.305914,IN,Maharashtra,"Maharashtra, India",Android,Credit Card,0,1,0,2,0,0,4007.7,5,1,0.02,52,5,0,0,0,1
a8a775590ea5,8365649,24.47,2025-05-09T04:26:27.305925,GB,,GB,Android,Wallet,0,0,1,0,2,1,1349.15,4,0,0.02,71,7,1,0,0,1
1d78dc8000cc,7457437,64.25,2025-04-16T23:11:27.305939,IN,Karnataka,"Karnataka, India",iOS,Debit Card,1,0,0,0,0,4,2372.49,23,0,0.03,12,2,0,0,0,0
